id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem
1192,0,10/09/2022,11:17:04,"-9,25588546","-35,98502076","17,64","39,54",T3,"136,4850417","15,03785765","90,36676755",60,1
1193,0,10/09/2022,11:17:04,"-9,25588468","-35,98501771","17,64","39,54",T3,"136,0309758","15,01238362","90,35834205",60,1
1194,0,10/09/2022,11:17:04,"-9,25588408","-35,98501536","17,64","39,54",T3,"136,5192187","15,13512211","90,34429954",60,1
1195,0,10/09/2022,11:17:05,"-9,25588192","-35,9850069","17,64","39,54",T3,"140,9524642","15,3377564","90,3541293",60,1
1196,0,10/09/2022,11:17:05,"-9,2558779","-35,98499115","17,64","39,54",T3,"138,0034771","15,44312623","90,35834205",60,1
1197,0,10/09/2022,11:17:05,"-9,25587532","-35,98498134","17,64","39,53935",T3,"137,1588169","15,67355037","90,34289529",60,1
1198,0,10/09/2022,11:17:06,"-9,2558577","-35,98491695","17,64","39,53",T3,"137,6372949","15,93523808","90,37238455",60,1
1199,0,10/09/2022,11:17:07,"-9,25585422","-35,98490332","17,64","39,53",T3,"138,3354823","16,55587797","90,3681718",60,1
1200,0,10/09/2022,11:17:07,"-9,25585116","-35,98489134","17,64","39,53",T3,"141,006171","16,89514568","90,38361856",60,1
1201,0,10/09/2022,11:17:07,"-9,2558485","-35,9848821","17,64","39,52795",T3,"138,8383725","17,02830535","90,40608657",60,1
1202,0,10/09/2022,11:17:07,"-9,25584525","-35,98487085","17,64","39,52545",T3,"140,0150379","16,77472301","90,41029932",60,1
1203,0,10/09/2022,11:17:08,"-9,25584109","-35,98485645","17,64","39,52225",T3,"137,3638789","16,39261263","90,42293758",60,1
1204,0,10/09/2022,11:17:09,"-9,2558276","-35,98480498","17,955","39,52",T3,"137,0269913","15,69439275","90,34991654",60,1
1205,0,10/09/2022,11:17:09,"-9,25582688","-35,98480216","17,9766","39,52",T3,"136,2897445","15,70481395","90,34851229",60,1
1206,0,10/09/2022,11:17:09,"-9,25582506","-35,9847955",18,"39,51915",T3,"136,9537549","15,6318656","90,35272505",60,1
1207,0,10/09/2022,11:17:09,"-9,255823955","-35,98479168",18,"39,5183",T3,"137,8911812","15,41996803","90,34991654",60,1
1208,0,10/09/2022,11:17:09,"-9,255821615","-35,98478358",18,"39,5165",T3,"138,3745417","15,06564749","90,36676755",60,1
1209,0,10/09/2022,11:17:11,"-9,255794615","-35,98469258",18,"39,5065",T3,"137,4712923","16,12050372","90,35834205",60,1
1210,0,10/09/2022,11:17:11,"-9,25579325","-35,98468785",18,"39,50545",T3,"136,2506851","16,19113625","90,3541293",60,1
1211,0,10/09/2022,11:17:12,"-9,25579182","-35,9846829",18,"39,50435",T3,"138,1792446","16,28840071","90,35834205",60,1
1212,0,10/09/2022,11:17:12,"-9,25579026","-35,9846775",18,"39,50315",T3,"137,8521218","16,36019114","90,36115055",60,1
1213,0,10/09/2022,11:17:12,"-9,25578792","-35,9846694",18,"39,50135",T3,"138,9360211","16,29997981","90,37519306",60,1
1214,0,10/09/2022,11:17:12,"-9,25578623","-35,98466355",18,"39,50005",T3,"138,9360211","16,36250696","90,39344831",60,1
1215,0,10/09/2022,11:17:13,"-9,25577305","-35,98462221",18,"39,5",T3,"136,6656916","16,13671447","90,40187382",60,1
1216,0,10/09/2022,11:17:13,"-9,25576967","-35,98461093",18,"39,49885",T3,"136,7242807","15,65849754","90,40608657",60,1
1217,0,10/09/2022,11:17:15,"-9,25574725","-35,98453423",18,"39,49",T3,"136,2995094","16,73651197","90,34710804",60,1
1218,0,10/09/2022,11:17:15,"-9,25574155","-35,98451628",18,"39,48825",T3,"136,0895649","17,15914921","90,34991654",60,1
1219,0,10/09/2022,11:17:16,"-9,255726175","-35,98446798",18,"39,48",T3,"136,2165081","15,7453408","90,33727829",60,1
1220,0,10/09/2022,11:17:27,"-9,25557656","-35,98399242",18,"39,43",T3,"136,1774487","15,43617877","90,34851229",60,1
1221,0,10/09/2022,11:17:35,"-9,2554511","-35,9835949","18,072","39,38795",T3,"136,0358582","17,01209461","90,35553355",60,1
1222,0,10/09/2022,11:18:49,"-9,254618895","-35,98009135","18,36","39,01",T3,"136,0895649","15,98618613","90,36115055",60,1
1223,0,10/09/2022,11:19:53,"-9,25495603","-35,97694414","18,36","38,68225",T3,"136,0114461","15,65155007","90,34149104",60,1
1224,0,10/09/2022,11:20:19,"-9,255166275","-35,97565135","18,36","38,55",T3,"138,9164913","16,82451315","90,29234227",60,1
1225,0,10/09/2022,11:20:20,"-9,25516695","-35,9756446","18,36","38,55",T3,"139,0873764","16,9657782","90,29093802",60,1
1226,0,10/09/2022,11:20:33,"-9,255230845","-35,97499235","18,6894","38,49",T3,"136,1237419","15,9827124","90,37800156",60,1
1227,0,10/09/2022,11:20:37,"-9,2552441","-35,9747941","18,36","38,46",T3,"136,4557471","15,43386295","90,3653633",60,1
1228,0,10/09/2022,11:43:43,"-9,2931955","-35,95516735","18,36","31,41845",T3,"137,8325921","16,48871918","90,1406832",60,1
1229,0,10/09/2022,11:43:53,"-9,29334915","-35,95471281","18,36","31,36",T3,"136,8023996","16,58598364","90,10838544",60,1
1230,0,10/09/2022,11:43:53,"-9,29335035","-35,95470905","18,36","31,36",T3,"136,6949861","16,70988004","90,10838544",60,1
1231,0,10/09/2022,11:51:59,"-9,301801","-35,93028644","12,96","28,62",T3,"136,4752768","16,29419026","90,08451318",61,1
1232,0,10/09/2022,11:52:01,"-9,3018301","-35,9302449","13,248","28,61195",T3,"143,6524475","15,31691401","90,11540669",61,1
1233,0,10/09/2022,11:52:03,"-9,3018821","-35,9301715","13,32","28,60595",T3,"139,4389112","16,23397893","90,11821519",61,1
1234,0,10/09/2022,11:52:04,"-9,3018897","-35,93016048","13,32","28,60215",T3,"138,8774319","16,09039806","90,11119394",61,1
1235,0,10/09/2022,11:52:05,"-9,3019195","-35,93011654","13,68","28,59725",T3,"143,305795","16,21545236","90,10978969",61,1
1236,0,10/09/2022,11:52:06,"-9,3019327","-35,93009806","13,68","28,59065",T3,"137,2564655","15,59133874","90,1378747",61,1
1237,0,10/09/2022,11:52:06,"-9,3019389","-35,9300889","13,68","28,59",T3,"136,1237419","15,43386295","90,14208745",61,1
1238,0,10/09/2022,11:52:08,"-9,30196565","-35,93005035","13,68","28,59",T3,"136,0895649","16,18650461","90,1406832",61,1
1239,0,10/09/2022,13:57:20,"-9,48869794","-35,7482333","2,5056","242,46",T2,"142,1828364","15,78934139","89,85281182",51,1
1240,0,10/09/2022,13:57:26,"-9,488722225","-35,7481945","3,177","242,45",T2,"156,0440524","18,37263915","89,85702458",51,1
1241,0,10/09/2022,13:57:44,"-9,48885","-35,74795569","7,7004","242,42",T2,"136,2750972","16,49335082","89,89634359",51,1
1242,0,10/09/2022,13:57:45,"-9,4888527","-35,74795056","7,7976","242,42",T2,"139,9076244","16,51766694","89,89634359",51,1
1243,0,10/09/2022,13:59:24,"-9,4904545","-35,7448783","17,28","242,05225",T2,"136,26045","16,39840218","89,88791809",51,1
1244,0,10/09/2022,14:17:02,"-9,53863175","-35,73206262","16,92","232,83",T2,"136,4850417","15,36786206","89,83174806",62,1
1245,0,10/09/2022,14:17:05,"-9,5387223","-35,73216038","16,56","232,81",T2,"137,0269913","15,45817906","89,84438632",62,1
1246,0,10/09/2022,14:17:06,"-9,53873955","-35,73217878","16,56","232,81",T2,"136,0114461","16,13671447","89,86685433",62,1
1247,0,10/09/2022,14:17:06,"-9,5387403","-35,73217958","16,56","232,81",T2,"136,0798001","16,19924162","89,86825858",62,1
1248,0,10/09/2022,14:17:06,"-9,53874705","-35,73218678","16,56","232,81",T2,"136,1188595","16,39261263","89,87668408",62,1
1249,0,10/09/2022,14:17:06,"-9,53875245","-35,73219254","16,5438","232,8095",T2,"137,9839474","16,61377349","89,87668408",62,1
1250,0,10/09/2022,14:17:06,"-9,5387577","-35,73219814","16,4808","232,80775",T2,"136,6412794","16,70988004","89,86966283",62,1
1251,0,10/09/2022,14:17:06,"-9,538761","-35,73220166","16,4412","232,80665",T2,"136,431335","16,73535406","89,85842883",62,1
1252,0,10/09/2022,14:17:07,"-9,5387667","-35,73220774","16,3728","232,80475",T2,"139,0141399","16,75967018","89,83455657",62,1
1253,0,10/09/2022,14:17:07,"-9,53877555","-35,73221718","16,2666","232,8018",T2,"137,3687613","16,48408754","89,83174806",62,1
1254,0,10/09/2022,14:17:07,"-9,5387784","-35,73222022","16,2324","232,80085",T2,"136,7682226","16,43892904","89,82191831",62,1
1255,0,10/09/2022,14:17:08,"-9,5388042","-35,73224466","16,2","232,8",T2,"136,9537549","15,28565044","89,8078758",62,1
1256,0,10/09/2022,14:17:08,"-9,5388231","-35,7322631","16,2","232,79595",T2,"137,6080004","14,9649093","89,80366305",62,1
1257,0,10/09/2022,14:17:09,"-9,5388261","-35,7322661","16,2","232,79495",T2,"136,4166877","15,01817317","89,8050673",62,1
1258,0,10/09/2022,14:17:09,"-9,53883105","-35,73227105","16,2","232,7933",T2,"138,9653156","15,20343881","89,79804605",62,1
1259,0,10/09/2022,14:17:09,"-9,5388432","-35,7322832","16,1748","232,79",T2,"139,1996722","15,69091902","89,8050673",62,1
1260,0,10/09/2022,14:17:10,"-9,53886795","-35,73230795","15,8778","232,79",T2,"142,3293092","15,54618024","89,83455657",62,1
1261,0,10/09/2022,14:17:11,"-9,5388921","-35,7323307","15,84","232,79",T2,"141,0647601","15,73723543","89,84298207",62,1
1262,0,10/09/2022,14:17:11,"-9,5389008","-35,73233882","15,84","232,79",T2,"141,24541","15,52533786","89,84579057",62,1
1263,0,10/09/2022,14:17:11,"-9,538911","-35,73234801","15,84","232,78665",T2,"138,5503092","15,18722807","89,85421607",62,1
1264,0,10/09/2022,14:17:12,"-9,53892825","-35,73236354","15,84","232,7809",T2,"140,141981","14,98690959","89,8106843",62,1
1265,0,10/09/2022,14:28:48,"-9,559107565","-35,7271414","12,96","230,3",T2,"175,398001","16,94493582","89,82051406",63,1
1266,0,10/09/2022,14:37:51,"-9,56591724","-35,70977266","13,2372","228,27",T2,"137,1929939","15,73028797","89,76434403",63,1
1267,0,10/09/2022,14:37:51,"-9,56591913","-35,70976972","13,1994","228,27",T2,"136,7096334","15,73028797","89,75311003",63,1
1268,0,10/09/2022,14:37:51,"-9,56592129","-35,70976636","13,1562","228,27",T2,"136,397158","15,77313065","89,74328027",63,1
1269,0,10/09/2022,14:37:52,"-9,56592381","-35,70976244","13,1058","228,27",T2,"138,8920792","15,82639452","89,75451428",63,1
1270,0,10/09/2022,14:37:52,"-9,56592597","-35,70975908","13,0626","228,27",T2,"137,7154138","15,85997392","89,75311003",63,1
1271,0,10/09/2022,14:37:52,"-9,56593155","-35,7097504","12,96","228,2697",T2,"137,5103518","15,89586914","89,74749303",63,1
1272,0,10/09/2022,14:37:52,"-9,56593362","-35,70974718","12,96","228,26855",T2,"136,0163285","15,86692138","89,76153553",63,1
1273,0,10/09/2022,14:37:52,"-9,56593767","-35,70974088","12,96","228,2663",T2,"137,4615275","15,87734257","89,74608878",63,1
1274,0,10/09/2022,14:37:52,"-9,56593875","-35,7097392","12,96","228,2657",T2,"136,1920959","15,93986972","89,75170578",63,1
1275,0,10/09/2022,14:37:53,"-9,56594073","-35,70973612","12,96","228,2646",T2,"138,7358415","15,95723838","89,74468453",63,1
1276,0,10/09/2022,14:37:53,"-9,56594496","-35,70972954","12,96","228,26225",T2,"137,9985947","16,07187149","89,75311003",63,1
1277,0,10/09/2022,14:37:53,"-9,56595119","-35,7097198","12,96","228,26",T2,"137,4029383","16,35671741","89,75030153",63,1
1278,0,10/09/2022,14:37:54,"-9,565965915","-35,70969655","12,96","228,26",T2,"142,9103183","16,7851442","89,76996104",63,1
1279,0,10/09/2022,14:38:13,"-9,5663117","-35,7091615","12,6","228,19",T2,"178,9670567","16,56629917","89,73906752",63,1
1280,0,10/09/2022,14:38:57,"-9,567129","-35,70789125","13,6818","228,03",T2,"139,1996722","16,17839923","89,7994503",63,1
1281,0,10/09/2022,14:38:57,"-9,56713138","-35,70788726","13,68","228,03",T2,"137,8618867","16,09734552","89,77979079",63,1
1282,0,10/09/2022,14:38:57,"-9,56713404","-35,70788278","13,68","228,03",T2,"137,1392872","16,08692433","89,78259929",63,1
1283,0,10/09/2022,14:38:57,"-9,567137175","-35,7078775","13,68","228,03",T2,"136,7242807","15,94565928","89,77698229",63,1
1284,0,10/09/2022,14:38:58,"-9,567139835","-35,70787302","13,68","228,03",T2,"136,6510443","15,82871034","89,77838654",63,1
1285,0,10/09/2022,14:38:58,"-9,567144965","-35,70786438","13,68","228,03",T2,"136,1774487","15,70481395","89,76293978",63,1
1286,0,10/09/2022,14:38:58,"-9,5671483","-35,7078588","13,68","228,02985",T2,"136,397158","15,7453408","89,77417379",63,1
1287,0,10/09/2022,14:38:58,"-9,5671511","-35,7078546","13,68","228,02845",T2,"136,2311554","15,90629033","89,74749303",63,1
1288,0,10/09/2022,14:38:58,"-9,5671551","-35,7078486","13,68","228,02645",T2,"137,1392872","16,25829504","89,75872703",63,1
1289,0,10/09/2022,14:38:59,"-9,5671732","-35,70782145","13,68","228,02",T2,"141,2014681","17,17883368","89,74608878",63,1
1290,0,10/09/2022,14:39:00,"-9,5671819","-35,7078084","13,68","228,02",T2,"139,5072653","17,17188622","89,75030153",63,1
1291,0,10/09/2022,14:39:00,"-9,5671847","-35,7078042","13,68","228,02",T2,"141,4895314","17,02019998","89,75311003",63,1
1292,0,10/09/2022,14:39:00,"-9,5671875","-35,7078","13,68","228,02",T2,"140,4153971","16,8974615","89,75591853",63,1
1293,0,10/09/2022,14:39:00,"-9,56719341","-35,70779025","13,68","228,02",T2,"142,0461283","16,55356215","89,77136529",63,1
1294,0,10/09/2022,14:39:01,"-9,56720187","-35,70777615","13,68","228,02",T2,"144,101631","16,20271535","89,78119504",63,1
1295,0,10/09/2022,14:39:21,"-9,567574385","-35,70719568","12,96","227,94",T2,"153,0462409","17,1128328","89,79523755",63,1
1296,0,10/09/2022,14:39:40,"-9,567923185","-35,70666008","12,8826","227,8778",T2,"138,0962433","15,68976111","89,76855679",63,1
1297,0,10/09/2022,14:39:40,"-9,567926225","-35,7066556","12,825","227,8762",T2,"137,7056489","15,72681424","89,76996104",63,1
1298,0,10/09/2022,14:40:13,"-9,568463675","-35,70582789","11,16","227,77",T2,"136,7145159","16,30229563","89,82753531",63,1
1299,0,10/09/2022,14:40:13,"-9,5684723","-35,7058141","11,16","227,76715",T2,"137,4175856","16,55356215","89,84298207",63,1
1300,0,10/09/2022,14:40:14,"-9,5684879","-35,7057892","11,16","227,76",T2,"136,3825107","16,96230447","89,82613106",63,1
1301,0,10/09/2022,14:40:14,"-9,56849022","-35,70578587","11,16","227,76",T2,"137,6031179","16,96114656","89,8050673",63,1
1302,0,10/09/2022,14:40:23,"-9,568625575","-35,70557698","11,1006","227,7383",T2,"136,1383892","16,81640778","89,82893956",63,1
1303,0,10/09/2022,14:40:23,"-9,568627","-35,7055746","11,0664","227,73735",T2,"136,807282","16,81640778","89,83315231",63,1
1304,0,10/09/2022,14:40:25,"-9,568654925","-35,70553178","11,16","227,73",T2,"137,7984151","16,36598069","89,78119504",63,1
1305,0,10/09/2022,14:40:25,"-9,568660925","-35,70552218","11,16","227,73",T2,"136,2213905","16,32892757","89,76574828",63,1
1306,0,10/09/2022,14:40:26,"-9,56866655","-35,70551318","11,16","227,73",T2,"137,5591761","16,36366487","89,76855679",63,1
1307,0,10/09/2022,14:40:26,"-9,56866775","-35,70551126","11,16","227,73",T2,"136,0553879","16,36366487","89,76153553",63,1
1308,0,10/09/2022,14:40:26,"-9,568668875","-35,70550946","11,16","227,73",T2,"136,7242807","16,36366487","89,76715254",63,1
1309,0,10/09/2022,14:40:27,"-9,568677275","-35,70549548","10,9638","227,73",T2,"136,3776282","16,32892757","89,76996104",63,1
1310,0,10/09/2022,14:40:27,"-9,568678625","-35,70549323","10,9314","227,73",T2,"136,2018608","16,35671741","89,77136529",63,1
1311,0,10/09/2022,14:40:27,"-9,568682225","-35,70548723","10,845","227,73",T2,"136,4362174","16,39956009","89,76013128",63,1
1312,0,10/09/2022,14:40:27,"-9,56868365","-35,70548485","10,8108","227,73",T2,"136,328804","16,47366635","89,77838654",63,1
1313,0,10/09/2022,14:40:28,"-9,56869498","-35,70546938","11,0304","227,72355",T2,"136,362981","16,44935023","89,7966418",63,1
1314,0,10/09/2022,14:40:28,"-9,568696935","-35,70546674","11,0718","227,7224",T2,"137,5445288","16,38682308","89,80085455",63,1
1315,0,10/09/2022,14:40:28,"-9,56869957","-35,70546317","11,1276","227,72085",T2,"137,0514035","16,39724427","89,80647155",63,1
1316,0,10/09/2022,14:40:29,"-9,568708675","-35,70544949","11,16","227,72",T2,"136,3336864","16,32198011","89,83876932",63,1
1317,0,10/09/2022,14:40:29,"-9,5687122","-35,70544408","11,16","227,72",T2,"136,1530365","16,32198011","89,84579057",63,1
1318,0,10/09/2022,14:40:29,"-9,568715575","-35,70543891","11,16","227,72",T2,"136,1774487","16,40882337","89,83034381",63,1
1319,0,10/09/2022,14:40:29,"-9,568720975","-35,70542998","11,16","227,72",T2,"137,1295223","16,54082514","89,81489706",63,1
1320,0,10/09/2022,14:40:30,"-9,568725475","-35,70542248","11,16","227,72",T2,"136,4703944","16,59177319","89,79804605",63,1
1321,0,10/09/2022,14:40:31,"-9,56874198","-35,7053971","11,16","227,71355",T2,"136,1530365","16,17145177","89,77136529",63,1
1322,0,10/09/2022,14:40:31,"-9,568754475","-35,7053779","11,16","227,71",T2,"136,3385688","16,19576789","89,76153553",63,1
1323,0,10/09/2022,14:40:32,"-9,56875995","-35,70536914","11,16","227,71",T2,"136,4948065","16,31155891","89,78681204",63,1
1324,0,10/09/2022,14:40:32,"-9,568761825","-35,70536614","11,16","227,71",T2,"136,3483337","16,38219144","89,78821629",63,1
1325,0,10/09/2022,14:40:32,"-9,56876358","-35,70536335","11,16","227,71",T2,"136,4362174","16,38219144","89,77698229",63,1
1326,0,10/09/2022,14:40:32,"-9,56876462","-35,70536173","11,16","227,71",T2,"136,2506851","16,42850785","89,77838654",63,1
1327,0,10/09/2022,14:40:33,"-9,56877134","-35,70535123","11,16","227,71",T2,"137,0855805","16,48292963","89,78962055",63,1
1328,0,10/09/2022,14:40:33,"-9,568780825","-35,70533646","11,16","227,7088",T2,"137,1978763","16,4794559","89,8106843",63,1
1329,0,10/09/2022,14:40:33,"-9,5687842","-35,70533128","11,16","227,70655",T2,"136,3239215","16,32892757","89,81910981",63,1
1330,0,10/09/2022,14:40:34,"-9,56878705","-35,70532691","11,16","227,70465",T2,"136,6071024","16,21429445","89,82753531",63,1
1331,0,10/09/2022,14:40:34,"-9,56879305","-35,70531771","11,16","227,70065",T2,"137,4468802","16,10081925","89,82191831",63,1
1332,0,10/09/2022,14:40:35,"-9,568810335","-35,70529223","11,16","227,7",T2,"136,362981","15,73144588","89,78400354",63,1
1333,0,10/09/2022,14:40:35,"-9,568814025","-35,70528662","11,16","227,7",T2,"136,8170469","15,91555361","89,77698229",63,1
1334,0,10/09/2022,14:40:36,"-9,5688222","-35,70527408","11,16","227,7",T2,"136,0993298","16,62072095","89,77838654",63,1
1335,0,10/09/2022,14:40:36,"-9,5688231","-35,7052727","11,16","227,7",T2,"136,3922755","16,71914332","89,77838654",63,1
1336,0,10/09/2022,14:40:36,"-9,5688255","-35,70526902","11,16","227,7",T2,"137,2711128","16,7967233","89,76996104",63,1
1337,0,10/09/2022,14:40:36,"-9,56883075","-35,70526035","11,16","227,69685",T2,"137,6421774","16,72724869","89,76715254",63,1
1338,0,10/09/2022,14:40:36,"-9,56883345","-35,70525585","11,16","227,69505",T2,"136,1286244","16,76314391","89,77557804",63,1
1339,0,10/09/2022,14:40:37,"-9,568838025","-35,70524823","11,16","227,692",T2,"136,2262729","16,58714155","89,76996104",63,1
1340,0,10/09/2022,14:41:50,"-9,569982","-35,7034831","9,828","227,47",T2,"136,1676838","15,84376317","89,81910981",63,1
1341,0,10/09/2022,14:41:52,"-9,5700107","-35,70343842","10,08","227,46555",T2,"140,6644009","16,6045102","89,76715254",63,1
1342,0,10/09/2022,14:41:54,"-9,5700261","-35,7034151","10,08","227,46",T2,"136,0798001","15,89471123","89,76293978",63,1
1343,0,10/09/2022,14:41:54,"-9,57002694","-35,70341378","10,08","227,46",T2,"136,5485133","15,89586914","89,75451428",63,1
1344,0,10/09/2022,14:41:54,"-9,570033775","-35,70340307","10,08","227,46",T2,"136,6559267","15,70365604","89,77136529",63,1
1345,0,10/09/2022,14:41:55,"-9,570050635","-35,7033772","10,08","227,46",T2,"136,2702148","15,97460703","89,7938333",63,1
1346,0,10/09/2022,14:42:58,"-9,571002275","-35,70190611","10,08","227,27",T2,"137,2808776","16,30345354","89,77276954",63,1
1347,0,10/09/2022,14:42:58,"-9,57100595","-35,70190072","10,08","227,27",T2,"137,7691205","16,57440454","89,75591853",63,1
1348,0,10/09/2022,14:42:58,"-9,57101071","-35,70189357","10,08","227,27",T2,"136,9879319","16,59987856","89,74328027",63,1
1349,0,10/09/2022,14:42:58,"-9,57101358","-35,70188906","10,08","227,27",T2,"137,3248195","16,76777555","89,74328027",63,1
1350,0,10/09/2022,14:42:58,"-9,57101575","-35,70188565","10,08","227,27",T2,"137,1099926","16,89861941","89,73204627",63,1
1351,0,10/09/2022,14:42:59,"-9,57101918","-35,70188026","10,08","227,27",T2,"137,3248195","16,88935612","89,71940801",63,1
1352,0,10/09/2022,14:42:59,"-9,5710224","-35,7018752","10,08","227,27",T2,"136,6998686","16,7284066","89,72081226",63,1
1353,0,10/09/2022,14:42:59,"-9,571023775","-35,70187316","10,08","227,2695",T2,"136,1090947","16,74461734","89,72642927",63,1
1354,0,10/09/2022,14:42:59,"-9,571027975","-35,70186728","10,08","227,2667",T2,"136,4410998","16,72724869","89,72362077",63,1
1355,0,10/09/2022,14:43:00,"-9,5710348","-35,70185772","10,08","227,26215",T2,"136,5778078","16,56629917","89,71519526",63,1
1356,0,10/09/2022,14:44:59,"-9,572441975","-35,69945098","7,2","226,97",T2,"136,909813","16,79556539","89,70396126",63,1
1357,0,10/09/2022,14:45:00,"-9,57244998","-35,69943187","7,2","226,9676",T2,"145,3320031","16,81756569","89,74328027",63,1
1358,0,10/09/2022,14:45:04,"-9,5724827","-35,6993569","7,56","226,96",T2,"137,8472394","16,48640336","89,72502502",63,1
1359,0,10/09/2022,14:45:05,"-9,57248522","-35,69935186","7,56","226,96",T2,"138,0327717","16,60335229","89,72081226",63,1
1360,0,10/09/2022,14:45:05,"-9,57248756","-35,69934718","7,56","226,96",T2,"138,4673079","16,71219586","89,73204627",63,1
1361,0,10/09/2022,14:45:05,"-9,57248818","-35,69934592","7,56","226,95985",T2,"136,0944474","16,71219586","89,74187602",63,1
1362,0,10/09/2022,14:45:05,"-9,57248866","-35,69934484","7,56","226,95925",T2,"137,4273505","16,70293257","89,74468453",63,1
1363,0,10/09/2022,14:45:05,"-9,57248986","-35,69934214","7,56","226,95775",T2,"136,6559267","16,71219586","89,74889728",63,1
1364,0,10/09/2022,14:45:05,"-9,57249082","-35,69933998","7,56","226,95655",T2,"136,4850417","16,71219586","89,73766327",63,1
1365,0,10/09/2022,14:45:05,"-9,57249198","-35,69933737","7,56","226,9551",T2,"136,8463414","16,71103795","89,73204627",63,1
1366,0,10/09/2022,14:51:43,"-9,57408328","-35,6938122","5,0616","226,34",T2,"136,6803388","16,20734699","89,59162121",63,1
1367,0,10/09/2022,14:51:44,"-9,57408502","-35,6938035","5,2704","226,34",T2,"136,0505055","16,11471417","89,61830197",63,1
1368,0,10/09/2022,14:51:44,"-9,57408511","-35,69380305","5,2812","226,34",T2,"136,1335068","16,11471417","89,61128072",63,1
1369,0,10/09/2022,14:51:44,"-9,57408574","-35,6937999","5,3568","226,34",T2,"137,0367562","16,05218702","89,61970622",63,1
1370,0,10/09/2022,14:51:44,"-9,57408705","-35,69379525","5,4684","226,34",T2,"136,1188595","15,95839629","89,63234448",63,1
1371,0,10/09/2022,14:51:44,"-9,574088075","-35,69379218","5,5422","226,34",T2,"138,7602536","15,94334346","89,64076998",63,1
1372,0,10/09/2022,14:51:45,"-9,57408885","-35,69378985","5,598","226,34",T2,"136,1579189","15,94334346","89,64919548",63,1
1373,0,10/09/2022,14:51:45,"-9,5740895","-35,6937879","5,6448","226,34",T2,"138,6040159","15,95029092","89,63515298",63,1
1374,0,10/09/2022,14:51:45,"-9,57409095","-35,69378355","5,7492","226,34",T2,"141,7434177","15,94102764","89,63234448",63,1
1375,0,10/09/2022,14:51:47,"-9,57409955","-35,69374957","6,12","226,33905",T2,"148,0661633","16,65661617","89,5747702",63,1
1376,0,10/09/2022,14:51:50,"-9,5741158","-35,69369498","6,6024","226,33",T2,"137,910711","15,69670857","89,64357848",63,1
1377,0,10/09/2022,15:23:28,"-9,65134338","-35,6009587","16,56","212,83355",T2,"137,183229","16,16218849","89,69272725",64,1
1378,0,10/09/2022,15:27:17,"-9,656341985","-35,59435092","13,6134","211,9681",T2,"175,7739481","16,44356068","89,65621674",64,1
1379,0,10/09/2022,15:28:50,"-9,658474725","-35,59151076","15,84","211,5953",T2,"136,8609887","16,38566517","89,72221652",64,1
1380,0,10/09/2022,15:40:37,"-9,677353055","-35,55019308","7,56","206,31",T2,"137,8472394","17,13599101","89,75451428",65,1
1381,0,10/09/2022,15:40:40,"-9,6773939","-35,5501497","7,56","206,31",T2,"151,3666854","16,64272124","89,76996104",65,1
1382,0,10/09/2022,15:40:56,"-9,67761162","-35,5499175","7,92","206,27",T2,"136,4069228","16,17839923","89,73064202",65,1
1383,0,10/09/2022,15:40:56,"-9,67761396","-35,5499148","7,92","206,27",T2,"136,4850417","16,15987267","89,72923777",65,1
1384,0,10/09/2022,15:44:58,"-9,6791891","-35,5487791",0,"206,06",T2,"136,1676838","16,62419468","89,3585156",65,1
1385,0,10/09/2022,15:46:29,"-9,6794785","-35,54869888","4,32","206,03",T2,"167,9767089","16,37292816","89,67166349",65,1
1386,0,10/09/2022,15:46:59,"-9,6799362","-35,54855237","7,9578","205,9789",T2,"138,6870172","18,16074157","89,68149325",65,1
1387,0,10/09/2022,15:46:59,"-9,6799418","-35,54855041","8,0586","205,9761",T2,"137,2076412","18,03568726","89,67166349",65,1
1388,0,10/09/2022,15:47:00,"-9,6799459","-35,54854897","8,1324","205,97405",T2,"136,9732846","17,7797891","89,68430175",65,1
1389,0,10/09/2022,16:19:14,"-9,778118675","-35,4766034","16,56","191,4449",T2,"136,4118053","16,57208872","89,83315231",66,1
1390,0,10/09/2022,16:19:14,"-9,77813225","-35,4765667","16,56","191,44",T2,"136,4020404","15,90513242","89,77979079",66,1
1391,0,10/09/2022,16:19:15,"-9,77813795","-35,4765515","16,56","191,44",T2,"137,1881115","16,70988004","89,78259929",66,1
1392,0,10/09/2022,16:19:15,"-9,77814382","-35,47653638","16,6176","191,43835",T2,"138,2134216","16,89514568","89,79804605",66,1
1393,0,10/09/2022,16:34:59,"-9,83576811","-35,45967778","12,96","183,51",T2,"136,2360378","16,1066088","89,88510959",67,1
1394,0,10/09/2022,16:35:00,"-9,83578018","-35,459676","12,96","183,51",T2,"136,5241011","16,30692727","89,9160031",67,1
1395,0,10/09/2022,16:35:00,"-9,83578494","-35,4596753","12,96","183,51",T2,"136,6071024","16,39261263","89,89213084",67,1
1396,0,10/09/2022,16:35:00,"-9,83578698","-35,459675","12,96","183,51",T2,"136,0651528","16,42040248","89,88932234",67,1
1397,0,10/09/2022,16:35:00,"-9,83579072","-35,45967445","12,96","183,51",T2,"136,465512","16,41924457","89,90055634",67,1
